time [s],Lmtc [m],STIM [ ],Fsee [N]
0.0,0.04504780801003488,0.0,0.2755196613730987
0.0005,0.04504780801003488,0.0,0.27551945449489856
0.001,0.04504780801003488,0.0,0.2755192507707296
0.0015,0.04504780801003488,0.0,0.27551905015242967
0.002,0.04504780801003488,0.0,0.2755188525926366
0.0025,0.04504780801003488,0.0,0.2755186580446613
0.003,0.04504780801003488,0.0,0.27551846646256345
0.0035,0.04504780801003488,0.0,0.27551827780107585
0.004,0.04504780801003488,0.0,0.2755180920156562
0.0045000000000000005,0.04504780801003488,0.0,0.2755179090623984
0.005,0.04504780801003488,0.0,0.275517728898126
0.0055,0.04504780801003488,0.0,0.2755175514802561
0.006,0.04504780801003488,0.0,0.2755173767669216
0.006500000000000001,0.04504780801003488,0.0,0.27551720471683544
0.007,0.04504780801003488,0.0,0.2755170352893932
0.0075,0.04504780801003488,0.0,0.2755168684445609
0.008,0.04504780801003488,0.0,0.2755167041429736
0.0085,0.04504780801003488,0.0,0.2755165423458039
0.009000000000000001,0.04504780801003488,0.0,0.27551638301487935
0.0095,0.04504780801003488,0.0,0.27551622611255117
0.01,0.04504780801003488,0.0,0.2755160716018066
0.0105,0.04504780801003488,0.0,0.2755159194461426
0.011,0.04504780801003488,0.0,0.27551576960965957
0.0115,0.04504780801003488,0.0,0.2755156220569629
0.012,0.04504780801003488,0.0,0.2755154767532424
0.0125,0.04504780801003488,0.0,0.2755153336641792
0.013000000000000001,0.04504780801003488,0.0,0.2755151927560107
0.0135,0.04504780801003488,0.0,0.27551505399547016
0.014,0.04504780801003488,0.0,0.27551491734980516
0.0145,0.04504780801003488,0.0,0.2755147827867591
0.015,0.04504780801003488,0.0,0.27551465027458033
0.0155,0.04504780801003488,0.0,0.27551451978198965
0.016,0.04504780801003488,0.0,0.27551439127818944
0.0165,0.04504780801003488,0.0,0.2755142647328451
0.017,0.04504780801003488,0.0,0.2755141401161085
0.0175,0.04504780801003488,0.0,0.275514017398552
0.018000000000000002,0.04504780801003488,0.0,0.2755138965512348
0.0185,0.04504780801003488,0.0,0.2755137775456227
0.019,0.04504780801003488,0.0,0.27551366035364444
0.0195,0.04504780801003488,0.0,0.27551354494763575
0.02,0.04504780801003488,0.0,0.27551343130038114
0.0205,0.04504780801003488,0.0,0.27551331938504414
0.021,0.04504780801003488,0.0,0.2755132091752323
0.021500000000000002,0.04504780801003488,0.0,0.2755131006449368
0.022,0.04504780801003488,0.0,0.27551299376855554
0.0225,0.04504780801003488,0.0,0.2755128885208652
0.023,0.04504780801003488,0.0,0.27551278487704023
0.0235,0.04504780801003488,0.0,0.27551268281262414
0.024,0.04504780801003488,0.0,0.2755125823035442
0.0245,0.04504780801003488,0.0,0.2755124833260782
0.025,0.04504780801003488,0.0,0.27551238585689214
0.025500000000000002,0.04504780801003488,0.0,0.27551228987297477
0.026000000000000002,0.04504780801003488,0.0,0.2755121953516936
0.0265,0.04504780801003488,0.0,0.27551210227074796
0.027,0.04504780801003488,0.0,0.2755120106081835
0.0275,0.04504780801003488,0.0,0.27551192034237304
0.028,0.04504780801003488,0.0,0.27551183145203556
0.0285,0.04504780801003488,0.0,0.27551174391618455
0.029,0.04504780801003488,0.0,0.27551165771418906
0.029500000000000002,0.04504780801003488,0.0,0.2755115728257078
0.03,0.04504780801003488,0.0,0.2755114892307225
0.0305,0.04504780801003488,0.0,0.2755114069095091
0.031,0.04504780801003488,0.0,0.2755113258426712
0.0315,0.04504780801003488,0.0,0.27551124601106014
0.032,0.04504780801003488,0.0,0.27551116739587317
0.0325,0.04504780801003488,0.0,0.27551108997855095
0.033,0.04504780801003488,0.0,0.27551101374085196
0.0335,0.04504780801003488,0.0,0.2755109386647733
0.034,0.04504780801003488,0.0,0.2755108647326345
0.0345,0.04504780801003488,0.0,0.27551079192698447
0.035,0.04504780801003488,0.0,0.27551072023065254
0.035500000000000004,0.04504780801003488,0.0,0.27551064962673943
0.036000000000000004,0.04504780801003488,0.0,0.2755105800985888
0.0365,0.04504780801003488,0.0,0.2755105116298111
0.037,0.04504780801003488,0.0,0.27551044420425497
0.0375,0.04504780801003488,0.0,0.27551037780602183
0.038,0.04504780801003488,0.0,0.2755103124194562
0.0385,0.04504780801003488,0.0,0.2755102480291317
0.039,0.04504780801003488,0.0,0.2755101846198791
0.0395,0.04504780801003488,0.0,0.27551012217672566
0.04,0.04504780801003488,0.0,0.2755100606849698
0.0405,0.04504780801003488,0.0,0.27551000013010635
0.041,0.04504780801003488,0.0,0.2755099404978453
0.0415,0.04504780801003488,0.0,0.27550988177413965
0.042,0.04504780801003488,0.0,0.2755098239451344
0.0425,0.04504780801003488,0.0,0.2755097669971987
0.043000000000000003,0.04504780801003488,0.0,0.2755097109169076
0.043500000000000004,0.04504780801003488,0.0,0.27550965569103264
0.044,0.04504780801003488,0.0,0.27550960130656027
0.0445,0.04504780801003488,0.0,0.27550954775065944
0.045,0.04504780801003488,0.0,0.2755094950107142
0.0455,0.04504780801003488,0.0,0.2755094430742768
0.046,0.04504780801003488,0.0,0.2755093919291195
0.0465,0.04504780801003488,0.0,0.27550934156316875
0.047,0.04504780801003488,0.0,0.27550929196455665
0.0475,0.04504780801003488,0.0,0.27550924312158853
0.048,0.04504780801003488,0.0,0.27550919502275656
0.0485,0.04504780801003488,0.0,0.27550914765670736
0.049,0.04504780801003488,0.0,0.27550910101228865
0.0495,0.04504780801003488,0.0,0.27550905507849766
0.05,0.04504780801003488,0.0,0.2755090098445047
0.0505,0.04504780801003488,0.0,0.2755089652996438
