time [s],Lmtc [m],STIM [ ],Fsee [N]
0.0,0.037,0.0,0.03423218537293488
0.0005,0.037,0.0,0.03423218537293488
0.001,0.037,0.0,0.03423218537293488
0.0015,0.037,0.0,0.03423218537293488
0.002,0.037,0.0,0.03423218537293488
0.0025,0.037,0.0,0.03423218537293488
0.003,0.037,0.0,0.03423218537293697
0.0035,0.037,0.0,0.03423218537293697
0.004,0.037,0.0,0.03423218537293906
0.0045000000000000005,0.037,0.0,0.03423218537293906
0.005,0.037,0.0,0.03423218537293906
0.0055,0.037,0.0,0.03423218537293906
0.006,0.037,0.0,0.03423218537293906
0.006500000000000001,0.037,0.0,0.03423218537293906
0.007,0.037,0.0,0.03423218537294115
0.0075,0.037,0.0,0.03423218537294115
0.008,0.037,0.0,0.03423218537294115
0.0085,0.037,0.0,0.03423218537294115
0.009000000000000001,0.037,0.0,0.03423218537294323
0.0095,0.037,0.0,0.03423218537294323
0.01,0.037,0.0,0.03423218537294323
0.0105,0.037,0.0,0.03423218537294323
0.011,0.037,0.0,0.03423218537294323
0.0115,0.037,0.0,0.03423218537294323
0.012,0.037,0.0,0.03423218537294532
0.0125,0.037,0.0,0.03423218537294532
0.013000000000000001,0.037,0.0,0.03423218537294741
0.0135,0.037,0.0,0.03423218537294741
0.014,0.037,0.0,0.03423218537294741
0.0145,0.037,0.0,0.03423218537294741
0.015,0.037,0.0,0.03423218537294741
0.0155,0.037,0.0,0.03423218537294741
0.016,0.037,0.0,0.03423218537294741
0.0165,0.037,0.0,0.03423218537294741
0.017,0.037,0.0,0.03423218537294741
0.0175,0.037,0.0,0.03423218537294741
0.018000000000000002,0.037,0.0,0.03423218537294741
0.0185,0.037,0.0,0.03423218537294741
0.019,0.037,0.0,0.03423218537294741
0.0195,0.037,0.0,0.03423218537294741
0.02,0.037,0.0,0.03423218537294741
0.0205,0.037,0.0,0.03423218537294741
0.021,0.037,0.0,0.03423218537294741
0.021500000000000002,0.037,0.0,0.03423218537294741
0.022,0.037,0.0,0.03423218537294741
0.0225,0.037,0.0,0.03423218537294741
0.023,0.037,0.0,0.03423218537294741
0.0235,0.037,0.0,0.03423218537294741
0.024,0.037,0.0,0.03423218537294741
0.0245,0.037,0.0,0.03423218537294741
0.025,0.037,0.0,0.03423218537294741
0.025500000000000002,0.037,0.0,0.03423218537294741
0.026000000000000002,0.037,0.0,0.03423218537294741
0.0265,0.037,0.0,0.03423218537294741
0.027,0.037,0.0,0.03423218537294741
0.0275,0.037,0.0,0.03423218537294741
0.028,0.037,0.0,0.03423218537294741
0.0285,0.037,0.0,0.03423218537294741
0.029,0.037,0.0,0.03423218537294741
0.029500000000000002,0.037,0.0,0.03423218537294741
0.03,0.037,0.0,0.03423218537294741
0.0305,0.037,0.0,0.03423218537294741
0.031,0.037,0.0,0.03423218537294741
0.0315,0.037,0.0,0.03423218537294741
0.032,0.037,0.0,0.03423218537294741
0.0325,0.037,0.0,0.03423218537294741
0.033,0.037,0.0,0.03423218537294741
0.0335,0.037,0.0,0.03423218537294741
0.034,0.037,0.0,0.03423218537294741
0.0345,0.037,0.0,0.03423218537294741
0.035,0.037,0.0,0.03423218537294741
0.035500000000000004,0.037,0.0,0.03423218537294741
0.036000000000000004,0.037,0.0,0.03423218537294741
0.0365,0.037,0.0,0.03423218537294741
0.037,0.037,0.0,0.03423218537294741
0.0375,0.037,0.0,0.03423218537294741
0.038,0.037,0.0,0.03423218537294741
0.0385,0.037,0.0,0.03423218537294741
0.039,0.037,0.0,0.03423218537294741
0.0395,0.037,0.0,0.03423218537294741
0.04,0.037,0.0,0.03423218537294741
0.0405,0.037,0.0,0.03423218537294741
0.041,0.037,0.0,0.03423218537294741
0.0415,0.037,0.0,0.03423218537294741
0.042,0.037,0.0,0.03423218537294741
0.0425,0.037,0.0,0.03423218537294741
0.043000000000000003,0.037,0.0,0.03423218537294741
0.043500000000000004,0.037,0.0,0.03423218537294741
0.044,0.037,0.0,0.03423218537294741
0.0445,0.037,0.0,0.03423218537294741
0.045,0.037,0.0,0.03423218537294741
0.0455,0.037,0.0,0.03423218537294741
0.046,0.037,0.0,0.03423218537294741
0.0465,0.037,0.0,0.03423218537294741
0.047,0.037,0.0,0.03423218537294741
0.0475,0.037,0.0,0.03423218537294741
0.048,0.037,0.0,0.03423218537294741
0.0485,0.037,0.0,0.03423218537294741
0.049,0.037,0.0,0.03423218537294741
0.0495,0.037,0.0,0.03423218537294741
0.05,0.037,0.0,0.03423218537294741
0.0505,0.037,0.0,0.03423218537294741
0.051000000000000004,0.037,0.0,0.03423218537294741
0.051500000000000004,0.037,0.0,0.03423218537294741
0.052000000000000005,0.037,0.0,0.03423218537294741
0.0525,0.037,0.0,0.03423218537294741
0.053,0.037,0.0,0.03423218537294741
0.0535,0.037,0.0,0.03423218537294741
0.054,0.037,0.0,0.03423218537294741
0.0545,0.037,0.0,0.03423218537294741
0.055,0.037,0.0,0.03423218537294741
0.0555,0.037,0.0,0.03423218537294741
0.056,0.037,0.0,0.03423218537294741
0.0565,0.037,0.0,0.03423218537294741
0.057,0.037,0.0,0.03423218537294741
0.0575,0.037,0.0,0.03423218537294741
0.058,0.037,0.0,0.03423218537294741
0.0585,0.037,0.0,0.03423218537294741
0.059000000000000004,0.037,0.0,0.03423218537294741
0.059500000000000004,0.037,0.0,0.03423218537294741
0.06,0.037,0.0,0.03423218537294741
0.0605,0.037,0.0,0.03423218537294741
0.061,0.037,0.0,0.03423218537294741
0.0615,0.037,0.0,0.03423218537294741
0.062,0.037,0.0,0.03423218537294741
0.0625,0.037,0.0,0.03423218537294741
0.063,0.037,0.0,0.03423218537294741
0.0635,0.037,0.0,0.03423218537294741
0.064,0.037,0.0,0.03423218537294741
0.0645,0.037,0.0,0.03423218537294741
0.065,0.037,0.0,0.03423218537294741
0.0655,0.037,0.0,0.03423218537294741
0.066,0.037,0.0,0.03423218537294741
0.0665,0.037,0.0,0.03423218537294741
0.067,0.037,0.0,0.03423218537294741
0.0675,0.037,0.0,0.03423218537294741
0.068,0.037,0.0,0.03423218537294741
0.0685,0.037,0.0,0.03423218537294741
0.069,0.037,0.0,0.03423218537294741
0.0695,0.037,0.0,0.03423218537294741
0.07,0.037,0.0,0.03423218537294741
0.07050000000000001,0.037,0.0,0.03423218537294741
0.07100000000000001,0.037,0.0,0.03423218537294741
0.07150000000000001,0.037,0.0,0.03423218537294741
0.07200000000000001,0.037,0.0,0.03423218537294741
0.0725,0.037,0.0,0.03423218537294741
0.073,0.037,0.0,0.03423218537294741
0.0735,0.037,0.0,0.03423218537294741
0.074,0.037,0.0,0.03423218537294741
0.0745,0.037,0.0,0.03423218537294741
0.075,0.037,0.0,0.03423218537294741
0.0755,0.037,0.0,0.03423218537294741
0.076,0.037,0.0,0.03423218537294741
0.0765,0.037,0.0,0.03423218537294741
0.077,0.037,0.0,0.03423218537294741
0.0775,0.037,0.0,0.03423218537294741
0.078,0.037,0.0,0.03423218537294741
0.0785,0.037,0.0,0.03423218537294741
0.079,0.037,0.0,0.03423218537294741
0.0795,0.037,0.0,0.03423218537294741
0.08,0.037,0.0,0.03423218537294741
0.0805,0.037,0.0,0.03423218537294741
0.081,0.037,0.0,0.03423218537294741
0.0815,0.037,0.0,0.03423218537294741
0.082,0.037,0.0,0.03423218537294741
0.0825,0.037,0.0,0.03423218537294741
0.083,0.037,0.0,0.03423218537294741
0.0835,0.037,0.0,0.03423218537294741
0.084,0.037,0.0,0.03423218537294741
0.0845,0.037,0.0,0.03423218537294741
0.085,0.037,0.0,0.03423218537294741
0.0855,0.037,0.0,0.03423218537294741
0.08600000000000001,0.037,0.0,0.03423218537294741
0.08650000000000001,0.037,0.0,0.03423218537294741
0.08700000000000001,0.037,0.0,0.03423218537294741
0.08750000000000001,0.037,0.0,0.03423218537294741
0.088,0.037,0.0,0.03423218537294741
0.0885,0.037,0.0,0.03423218537294741
0.089,0.037,0.0,0.03423218537294741
0.0895,0.037,0.0,0.03423218537294741
0.09,0.037,0.0,0.03423218537294741
0.0905,0.037,0.0,0.03423218537294741
0.091,0.037,0.0,0.03423218537294741
0.0915,0.037,0.0,0.03423218537294741
0.092,0.037,0.0,0.03423218537294741
0.0925,0.037,0.0,0.03423218537294741
0.093,0.037,0.0,0.03423218537294741
0.0935,0.037,0.0,0.03423218537294741
0.094,0.037,0.0,0.03423218537294741
0.0945,0.037,0.0,0.03423218537294741
0.095,0.037,0.0,0.03423218537294741
0.0955,0.037,0.0,0.03423218537294741
0.096,0.037,0.0,0.03423218537294741
0.0965,0.037,0.0,0.03423218537294741
0.097,0.037,0.0,0.03423218537294741
0.0975,0.037,0.0,0.03423218537294741
0.098,0.037,0.0,0.03423218537294741
0.0985,0.037,0.0,0.03423218537294741
0.099,0.037,0.0,0.03423218537294741
0.0995,0.037,0.0,0.03423218537294741
0.1,0.037,1.0,0.03423218537294741
0.1005,0.037,1.0,0.03423562857838971
0.101,0.037,1.0,0.034294211354593825
0.1015,0.037,1.0,0.03455134831623245
0.10200000000000001,0.037,1.0,0.035209082923861316
0.10250000000000001,0.037,1.0,0.03647617867732659
0.10300000000000001,0.037,1.0,0.03857286999977099
0.10350000000000001,0.037,1.0,0.041828585707864525
0.10400000000000001,0.037,1.0,0.046776439660528746
0.1045,0.037,1.0,0.05430135536338855
0.105,0.037,1.0,0.06570144320985648
0.1055,0.037,1.0,0.0825439284291286
0.106,0.037,1.0,0.10615070964101189
0.1065,0.037,1.0,0.1369593481929688
0.107,0.037,1.0,0.17435969499948345
0.1075,0.037,1.0,0.2171434745900513
0.108,0.037,1.0,0.2640641072447574
0.1085,0.037,1.0,0.3141122185794421
0.109,0.037,1.0,0.36654538186102137
0.1095,0.037,1.0,0.42081838097824825
0.11,0.037,1.0,0.47652246293199535
0.1105,0.037,1.0,0.5333252434842087
0.111,0.037,1.0,0.5909494032140875
0.1115,0.037,1.0,0.649154199303172
0.112,0.037,1.0,0.7077254616710156
0.1125,0.037,1.0,0.7664736866015643
0.113,0.037,1.0,0.8252278307799364
0.1135,0.037,1.0,0.8838365644670002
0.114,0.037,1.0,0.9421639444042118
0.1145,0.037,1.0,1.0000906603724895
0.115,0.037,1.0,1.0575106312495335
0.1155,0.037,1.0,1.1143319083642065
0.116,0.037,1.0,1.1704737514441579
0.1165,0.037,1.0,1.2258673385782708
0.117,0.037,1.0,1.2804531288769174
0.11750000000000001,0.037,1.0,1.3341815271454336
0.11800000000000001,0.037,1.0,1.3870104531639003
0.11850000000000001,0.037,1.0,1.438906041826892
0.11900000000000001,0.037,1.0,1.489840387690539
0.11950000000000001,0.037,1.0,1.5397923093998491
0.12,0.037,1.0,1.5887452574046992
0.1205,0.037,1.0,1.6366881417010373
0.121,0.037,1.0,1.6836133968086266
0.1215,0.037,1.0,1.7295178578541541
0.122,0.037,1.0,1.7744009777265979
0.1225,0.037,1.0,1.8182657319256252
0.123,0.037,1.0,1.8611169817888502
0.1235,0.037,1.0,1.902962388894141
0.124,0.037,1.0,1.9438109169140825
0.1245,0.037,1.0,1.9836737390035637
0.125,0.037,1.0,2.022562869765812
0.1255,0.037,1.0,2.060492052462819
0.126,0.037,1.0,2.097475511933465
0.1265,0.037,1.0,2.1335288118473175
0.127,0.037,1.0,2.168667719179591
0.1275,0.037,1.0,2.20290902472687
0.128,0.037,1.0,2.23626950983449
0.1285,0.037,1.0,2.2687667258788813
0.129,0.037,1.0,2.300418054269197
0.1295,0.037,1.0,2.3312414425700645
0.13,0.037,1.0,2.3612545492793666
0.1305,0.037,1.0,2.390475435768559
0.131,0.037,1.0,2.4189217879086287
0.1315,0.037,1.0,2.4466115641146393
0.132,0.037,1.0,2.4735622865036726
