time [s],Lmtc [m],STIM [ ],Fsee [N]
0.0,0.046,0.0,2.048369817941261
0.0005,0.046,0.0,2.048369817697358
0.001,0.046,0.0,2.0483698174867553
0.0015,0.046,0.0,2.0483698172984246
0.002,0.046,0.0,2.048369817133548
0.0025,0.046,0.0,2.0483698169888886
0.003,0.046,0.0,2.0483698168621594
0.0035,0.046,0.0,2.0483698167510718
0.004,0.046,0.0,2.048369816653747
0.0045000000000000005,0.046,0.0,2.04836981656844
0.005,0.046,0.0,2.0483698164937163
0.0055,0.046,0.0,2.0483698164282194
0.006,0.046,0.0,2.0483698163708053
0.006500000000000001,0.046,0.0,2.0483698163205246
0.007,0.046,0.0,2.0483698162764656
0.0075,0.046,0.0,2.0483698162378534
0.008,0.046,0.0,2.04836981620401
0.0085,0.046,0.0,2.048369816174353
0.009000000000000001,0.046,0.0,2.0483698161483597
0.0095,0.046,0.0,2.048369816125584
0.01,0.046,0.0,2.0483698161056383
0.0105,0.046,0.0,2.048369816088154
0.011,0.046,0.0,2.048369816072822
0.0115,0.046,0.0,2.048369816059389
0.012,0.046,0.0,2.0483698160476234
0.0125,0.046,0.0,2.0483698160372916
0.013000000000000001,0.046,0.0,2.0483698160282784
0.0135,0.046,0.0,2.04836981602037
0.014,0.046,0.0,2.0483698160134307
0.0145,0.046,0.0,2.048369816007344
0.015,0.046,0.0,2.048369816002014
0.0155,0.046,0.0,2.0483698159973422
0.016,0.046,0.0,2.0483698159932526
0.0165,0.046,0.0,2.048369815989666
0.017,0.046,0.0,2.0483698159865265
0.0175,0.046,0.0,2.0483698159837735
0.018000000000000002,0.046,0.0,2.0483698159813706
0.0185,0.046,0.0,2.048369815979257
0.019,0.046,0.0,2.048369815977397
0.0195,0.046,0.0,2.0483698159757875
0.02,0.046,0.0,2.0483698159743535
0.0205,0.046,0.0,2.048369815973113
0.021,0.046,0.0,2.0483698159720083
0.021500000000000002,0.046,0.0,2.0483698159710584
0.022,0.046,0.0,2.0483698159702053
0.0225,0.046,0.0,2.0483698159694685
0.023,0.046,0.0,2.048369815968829
0.0235,0.046,0.0,2.0483698159682864
0.024,0.046,0.0,2.048369815967763
0.0245,0.046,0.0,2.0483698159673365
0.025,0.046,0.0,2.048369815966949
0.025500000000000002,0.046,0.0,2.0483698159666193
0.026000000000000002,0.046,0.0,2.0483698159663284
0.0265,0.046,0.0,2.048369815966077
0.027,0.046,0.0,2.0483698159658634
0.0275,0.046,0.0,2.0483698159656503
0.028,0.046,0.0,2.0483698159654953
0.0285,0.046,0.0,2.04836981596534
0.029,0.046,0.0,2.048369815965224
0.029500000000000002,0.046,0.0,2.0483698159651076
0.03,0.046,0.0,2.0483698159650103
0.0305,0.046,0.0,2.0483698159649135
0.031,0.046,0.0,2.0483698159648362
0.0315,0.046,0.0,2.048369815964778
0.032,0.046,0.0,2.048369815964701
0.0325,0.046,0.0,2.0483698159646617
0.033,0.046,0.0,2.0483698159646035
0.0335,0.046,0.0,2.048369815964565
0.034,0.046,0.0,2.048369815964526
0.0345,0.046,0.0,2.048369815964487
0.035,0.046,0.0,2.048369815964468
0.035500000000000004,0.046,0.0,2.0483698159644486
0.036000000000000004,0.046,0.0,2.04836981596441
0.0365,0.046,0.0,2.0483698159643904
0.037,0.046,0.0,2.0483698159643904
0.0375,0.046,0.0,2.0483698159643713
0.038,0.046,0.0,2.0483698159643517
0.0385,0.046,0.0,2.048369815964332
0.039,0.046,0.0,2.048369815964332
0.0395,0.046,0.0,2.048369815964332
0.04,0.046,0.0,2.0483698159643127
0.0405,0.046,0.0,2.0483698159643127
0.041,0.046,0.0,2.048369815964293
0.0415,0.046,0.0,2.048369815964293
0.042,0.046,0.0,2.048369815964293
0.0425,0.046,0.0,2.048369815964293
0.043000000000000003,0.046,0.0,2.048369815964293
0.043500000000000004,0.046,0.0,2.048369815964293
0.044,0.046,0.0,2.048369815964293
0.0445,0.046,0.0,2.048369815964293
0.045,0.046,0.0,2.048369815964293
0.0455,0.046,0.0,2.048369815964293
0.046,0.046,0.0,2.048369815964293
0.0465,0.046,0.0,2.048369815964293
0.047,0.046,0.0,2.048369815964293
0.0475,0.046,0.0,2.048369815964293
0.048,0.046,0.0,2.048369815964293
0.0485,0.046,0.0,2.048369815964293
0.049,0.046,0.0,2.048369815964293
0.0495,0.046,0.0,2.048369815964293
0.05,0.046,0.0,2.048369815964293
0.0505,0.046,0.0,2.048369815964293
0.051000000000000004,0.046,0.0,2.048369815964293
0.051500000000000004,0.046,0.0,2.048369815964293
0.052000000000000005,0.046,0.0,2.048369815964293
0.0525,0.046,0.0,2.048369815964293
0.053,0.046,0.0,2.048369815964293
0.0535,0.046,0.0,2.048369815964293
0.054,0.046,0.0,2.048369815964293
0.0545,0.046,0.0,2.048369815964293
0.055,0.046,0.0,2.048369815964293
0.0555,0.046,0.0,2.048369815964293
0.056,0.046,0.0,2.048369815964293
0.0565,0.046,0.0,2.048369815964293
0.057,0.046,0.0,2.048369815964293
0.0575,0.046,0.0,2.048369815964293
0.058,0.046,0.0,2.048369815964293
0.0585,0.046,0.0,2.048369815964293
0.059000000000000004,0.046,0.0,2.048369815964293
0.059500000000000004,0.046,0.0,2.048369815964293
0.06,0.046,0.0,2.048369815964293
0.0605,0.046,0.0,2.048369815964293
0.061,0.046,0.0,2.048369815964293
0.0615,0.046,0.0,2.048369815964293
0.062,0.046,0.0,2.048369815964293
0.0625,0.046,0.0,2.048369815964293
0.063,0.046,0.0,2.048369815964293
0.0635,0.046,0.0,2.048369815964293
0.064,0.046,0.0,2.048369815964293
0.0645,0.046,0.0,2.048369815964293
0.065,0.046,0.0,2.048369815964293
0.0655,0.046,0.0,2.048369815964293
0.066,0.046,0.0,2.048369815964293
0.0665,0.046,0.0,2.048369815964293
0.067,0.046,0.0,2.048369815964293
0.0675,0.046,0.0,2.048369815964293
0.068,0.046,0.0,2.048369815964293
0.0685,0.046,0.0,2.048369815964293
0.069,0.046,0.0,2.048369815964293
0.0695,0.046,0.0,2.048369815964293
0.07,0.046,0.0,2.048369815964293
0.07050000000000001,0.046,0.0,2.048369815964293
0.07100000000000001,0.046,0.0,2.048369815964293
0.07150000000000001,0.046,0.0,2.048369815964293
0.07200000000000001,0.046,0.0,2.048369815964293
0.0725,0.046,0.0,2.048369815964293
0.073,0.046,0.0,2.048369815964293
0.0735,0.046,0.0,2.048369815964293
0.074,0.046,0.0,2.048369815964293
0.0745,0.046,0.0,2.048369815964293
0.075,0.046,0.0,2.048369815964293
0.0755,0.046,0.0,2.048369815964293
0.076,0.046,0.0,2.048369815964293
0.0765,0.046,0.0,2.048369815964293
0.077,0.046,0.0,2.048369815964293
0.0775,0.046,0.0,2.048369815964293
0.078,0.046,0.0,2.048369815964293
0.0785,0.046,0.0,2.048369815964293
0.079,0.046,0.0,2.048369815964293
0.0795,0.046,0.0,2.048369815964293
0.08,0.046,0.0,2.048369815964293
0.0805,0.046,0.0,2.048369815964293
0.081,0.046,0.0,2.048369815964293
0.0815,0.046,0.0,2.048369815964293
0.082,0.046,0.0,2.048369815964293
0.0825,0.046,0.0,2.048369815964293
0.083,0.046,0.0,2.048369815964293
0.0835,0.046,0.0,2.048369815964293
0.084,0.046,0.0,2.048369815964293
0.0845,0.046,0.0,2.048369815964293
0.085,0.046,0.0,2.048369815964293
0.0855,0.046,0.0,2.048369815964293
0.08600000000000001,0.046,0.0,2.048369815964293
0.08650000000000001,0.046,0.0,2.048369815964293
0.08700000000000001,0.046,0.0,2.048369815964293
0.08750000000000001,0.046,0.0,2.048369815964293
0.088,0.046,0.0,2.048369815964293
0.0885,0.046,0.0,2.048369815964293
0.089,0.046,0.0,2.048369815964293
0.0895,0.046,0.0,2.048369815964293
0.09,0.046,0.0,2.048369815964293
0.0905,0.046,0.0,2.048369815964293
0.091,0.046,0.0,2.048369815964293
0.0915,0.046,0.0,2.048369815964293
0.092,0.046,0.0,2.048369815964293
0.0925,0.046,0.0,2.048369815964293
0.093,0.046,0.0,2.048369815964293
0.0935,0.046,0.0,2.048369815964293
0.094,0.046,0.0,2.048369815964293
0.0945,0.046,0.0,2.048369815964293
0.095,0.046,0.0,2.048369815964293
0.0955,0.046,0.0,2.048369815964293
0.096,0.046,0.0,2.048369815964293
0.0965,0.046,0.0,2.048369815964293
0.097,0.046,0.0,2.048369815964293
