time [s],Lmtc [m],STIM [ ],Fsee [N]
0.0,0.043781287675248026,0.0,0.36684669746117027
0.0005,0.043781287675248026,0.0,0.3668444852623965
0.001,0.043781287675248026,0.0,0.3668423474596809
0.0015,0.043781287675248026,0.0,0.3668402815379252
0.002,0.043781287675248026,0.0,0.36683828507339195
0.0025,0.043781287675248026,0.0,0.36683635571925627
0.003,0.043781287675248026,0.0,0.36683449121383555
0.0035,0.043781287675248026,0.0,0.3668326893671362
0.004,0.043781287675248026,0.0,0.3668309480685733
0.0045000000000000005,0.043781287675248026,0.0,0.3668292652743664
0.005,0.043781287675248026,0.0,0.36682763901475574
0.0055,0.043781287675248026,0.0,0.3668260673823129
0.006,0.043781287675248026,0.0,0.3668245485386274
0.006500000000000001,0.043781287675248026,0.0,0.36682308070338004
0.007,0.043781287675248026,0.0,0.36682166216063833
0.0075,0.043781287675248026,0.0,0.366820291248666
0.008,0.043781287675248026,0.0,0.366818966365755
0.0085,0.043781287675248026,0.0,0.36681768596075087
0.009000000000000001,0.043781287675248026,0.0,0.3668164485384939
0.0095,0.043781287675248026,0.0,0.3668152526509877
0.01,0.043781287675248026,0.0,0.36681409690246275
0.0105,0.043781287675248026,0.0,0.36681297994116174
0.011,0.043781287675248026,0.0,0.366811900464065
0.0115,0.043781287675248026,0.0,0.36681085720917983
0.012,0.043781287675248026,0.0,0.36680984895998786
0.0125,0.043781287675248026,0.0,0.3668088745383046
0.013000000000000001,0.043781287675248026,0.0,0.36680793280832863
0.0135,0.043781287675248026,0.0,0.3668070226700258
0.014,0.043781287675248026,0.0,0.3668061430629726
0.0145,0.043781287675248026,0.0,0.36680529296004505
0.015,0.043781287675248026,0.0,0.3668044713711304
0.0155,0.043781287675248026,0.0,0.3668036773372132
0.016,0.043781287675248026,0.0,0.366802909933769
0.0165,0.043781287675248026,0.0,0.3668021682653148
0.017,0.043781287675248026,0.0,0.3668014514685772
0.0175,0.043781287675248026,0.0,0.3668007587073941
0.018000000000000002,0.043781287675248026,0.0,0.3668000891756383
0.0185,0.043781287675248026,0.0,0.3667994420924963
0.019,0.043781287675248026,0.0,0.36679881670522
0.0195,0.043781287675248026,0.0,0.36679821228466425
0.02,0.043781287675248026,0.0,0.3667976281278724
0.0205,0.043781287675248026,0.0,0.3667970635539657
0.021,0.043781287675248026,0.0,0.36679651790646994
0.021500000000000002,0.043781287675248026,0.0,0.36679599054952355
0.022,0.043781287675248026,0.0,0.3667954808700979
0.0225,0.043781287675248026,0.0,0.36679498827436435
0.023,0.043781287675248026,0.0,0.3667945121898024
0.0235,0.043781287675248026,0.0,0.3667940520618514
0.024,0.043781287675248026,0.0,0.36679360735584
0.0245,0.043781287675248026,0.0,0.36679317755383656
0.025,0.043781287675248026,0.0,0.36679276215649914
0.025500000000000002,0.043781287675248026,0.0,0.3667923606801248
