time [s],Lmtc [m],STIM [ ],Fsee [N]
0.0,0.043781287675248026,0.0,0.375964200733878
0.0005,0.043781287675248026,0.0,0.375964200589431
0.001,0.043781287675248026,0.0,0.37596420045031037
0.0015,0.043781287675248026,0.0,0.3759642003159386
0.002,0.043781287675248026,0.0,0.37596420018635834
0.0025,0.043781287675248026,0.0,0.37596420006138437
0.003,0.043781287675248026,0.0,0.3759641999408669
0.0035,0.043781287675248026,0.0,0.37596419982464185
0.004,0.043781287675248026,0.0,0.3759641997125596
0.0045000000000000005,0.043781287675248026,0.0,0.37596419960447036
0.005,0.043781287675248026,0.0,0.37596419950022436
0.0055,0.043781287675248026,0.0,0.37596419939969333
0.006,0.043781287675248026,0.0,0.37596419930274166
0.006500000000000001,0.043781287675248026,0.0,0.3759641992092483
0.007,0.043781287675248026,0.0,0.3759641991190919
0.0075,0.043781287675248026,0.0,0.375964199032137
0.008,0.043781287675248026,0.0,0.37596419894827676
0.0085,0.043781287675248026,0.0,0.3759641988674112
0.009000000000000001,0.043781287675248026,0.0,0.3759641987894264
0.0095,0.043781287675248026,0.0,0.3759641987142081
0.01,0.043781287675248026,0.0,0.375964198641678
0.0105,0.043781287675248026,0.0,0.3759641985717291
0.011,0.043781287675248026,0.0,0.37596419850426865
0.0115,0.043781287675248026,0.0,0.3759641984392112
0.012,0.043781287675248026,0.0,0.3759641983764782
0.0125,0.043781287675248026,0.0,0.37596419831596994
0.013000000000000001,0.043781287675248026,0.0,0.3759641982576293
0.0135,0.043781287675248026,0.0,0.3759641982013563
0.014,0.043781287675248026,0.0,0.37596419814709425
0.0145,0.043781287675248026,0.0,0.3759641980947573
0.015,0.043781287675248026,0.0,0.37596419804428854
0.0155,0.043781287675248026,0.0,0.37596419799561664
0.016,0.043781287675248026,0.0,0.37596419794868463
0.0165,0.043781287675248026,0.0,0.37596419790342817
0.017,0.043781287675248026,0.0,0.3759641978597689
0.0175,0.043781287675248026,0.0,0.3759641978176712
0.018000000000000002,0.043781287675248026,0.0,0.37596419777707807
0.0185,0.043781287675248026,0.0,0.37596419773792517
0.019,0.043781287675248026,0.0,0.37596419770016987
0.0195,0.043781287675248026,0.0,0.37596419766375505
0.02,0.043781287675248026,0.0,0.37596419762864514
0.0205,0.043781287675248026,0.0,0.37596419759477584
0.021,0.043781287675248026,0.0,0.3759641975621188
0.021500000000000002,0.043781287675248026,0.0,0.37596419753063104
0.022,0.043781287675248026,0.0,0.37596419750025567
0.0225,0.043781287675248026,0.0,0.37596419747096416
0.023,0.043781287675248026,0.0,0.37596419744271364
0.0235,0.043781287675248026,0.0,0.3759641974154756
0.024,0.043781287675248026,0.0,0.37596419738920017
0.0245,0.043781287675248026,0.0,0.375964197363866
0.025,0.043781287675248026,0.0,0.3759641973394302
